x1,x2,x3,x4,x5,y1,y2
6.374350326881141,6.488387818570612,1.0783750756715094,22.975940143851343,-11.320789179119817,98.50272846700678,523.240544847552
4.24276943640852,7.855419464268314,-1.5829978558255045,19.78474954677237,-9.86653170931022,98.2884162252041,460.3017978660564
9.179853113441425,5.159402091909637,1.8149711731910214,24.809827691249726,-9.701101652707262,110.12350643116493,603.1382323961653
2.014855608433257,6.0135282958265455,4.3650885031565085,19.523060913343855,-5.9247744325088885,89.92167360024041,488.11903953910934
5.758930372951583,11.649030514252711,3.779230932470444,24.734345655768124,-11.262817524316574,153.48160915402545,642.1389865239519
8.254745173415184,6.164201813780672,-0.6701739878921176,18.767635529353658,-7.909956471874583,108.14101518819952,474.8431202375445
9.843374106046888,11.162524248308294,-2.8587964645818484,21.83800897282435,-9.326395728196008,164.3537515816002,632.4900044960973
3.011562150382864,8.661820119973644,3.039400935321048,23.4813007392034,-14.843085484177049,92.3056724286704,533.6552547696064
6.285513301181992,12.834336164653472,-4.858387883022118,20.839683858025523,-11.015017763823899,152.53183693017803,611.3964436767737
0.08595014365882725,8.242361855219366,-3.8374405797647047,21.032407652395747,-12.3855811013259,71.53841959021098,497.7146852316746
8.100368290209351,6.617627377907111,1.5196570025522718,19.773464917654195,-5.0178457884545455,127.67331891416035,514.1182276315845
1.7752593389696347,8.940169381566026,1.0048119236864261,18.380320335244782,-11.717064953860525,89.17518328924233,416.32032743165996
1.626970176479986,12.992530405935577,3.4159174862149904,22.040861121335062,-5.945850526097635,161.77439256625027,584.6116331547098
6.347503030996328,8.576355735413346,3.4772431238647172,16.239775778526162,-6.046029448630149,129.27374939551154,462.9394090860371
8.894732388363412,9.1725022308542,-2.367861504931029,15.890270467825705,-13.653829717943243,110.99604480930647,450.85168137348694
5.685556747923237,11.261934583401134,4.0465264664261955,18.91283555874867,-9.155563028534669,146.2970750434124,535.7024897591647
2.2556057534995833,14.527609731627756,3.4941577345741504,24.584992521728566,-14.052744129962251,153.00729234195776,622.4801433684734
7.855500895332867,6.658248835149363,1.2011929002495378,15.334741915297919,-7.349341920836365,108.33330187565787,409.91744644151163
7.918745068508337,6.002405244552966,3.706557406192884,19.25921909485489,-6.133232221404372,117.30984449835654,524.5977323332451
6.123714478354172,14.218740208259232,-2.5972402385931614,20.03392680194824,-8.726708503560502,175.36975382542448,565.695953690622
3.052511827629943,5.7948148377457045,-1.4966560762512007,24.451569074172717,-9.897516175204323,81.0271248868837,523.4272318496537
0.9786843076901786,5.8239579456311,0.44653623935960063,22.8293541049184,-7.122249561443428,80.74924719818459,487.8936701222085
6.438567393585654,10.223811357965676,3.5514315778516323,20.01395966384814,-11.463248305252268,132.1573082321239,535.95746247384
5.4060639869158225,14.556436712497792,0.10776884996989455,16.422742468752052,-12.746176649337448,154.56323424968122,452.2948801083689
4.504086453597866,7.546033721679396,0.42518471400463476,22.700011397256276,-6.663526048777449,117.15187279819068,523.6356018713632
1.6897675614226049,13.585803541500868,-4.663095904439039,22.899500759595767,-11.066629261234816,141.17626179193493,617.6702382156093
0.4054606570263031,6.438606132950949,2.2573592379438114,17.875834283463412,-6.794626184474469,77.24388768161376,410.1756527926668
0.2818749701269896,10.864470866233951,0.17569113072226283,20.69822255625948,-6.531875936723738,125.49871600932073,496.65371165966167
0.46733814522995076,11.87058634125142,0.07519249158379893,18.356611664637512,-13.744128396769938,102.85445637244302,431.0969497925434
4.649847998523754,8.677285261979142,-4.57781869327826,15.481444515827588,-11.440845748030412,90.64377995866545,435.1287183191805
2.8828098401378286,10.927367257552316,-0.9687309797274519,18.49765633802186,-10.240754506525473,118.75128544642668,449.389693017505
9.710613224305243,8.78071731030759,4.21824558510813,23.392434215550736,-12.982370158000418,135.43387260881008,651.4031734229935
